rating,review_length_text,review_length_title,polarity_text,polarity_title,subjectivity_text,subjectivity_title,lemmatized_text,lemmatized_title,day_of_week,month,year
1,76,7,0.059090909090909,0.0,0.3386363636363636,0.0,"['screen', 'break', 'brand', 'twelvehour', 'promise', 'compensation', 'deliver', 'customer', 'stop', 'respond', 'email', 'enquiry', 'garbage', 'lying', 'seem', 'norm', 'next', 'iberia', 'experience', 'fail', 'follow', 'cost', 'lose', 'revenue', 'care', 'garbage']","['air', 'france', 'lie', 'corporate', 'policy']",Wednesday,8,2024
1,49,2,0.0625,-0.6999999999999998,0.3541666666666666,0.6666666666666666,"['cancel', 'hour', 'due', 'fleet', 'shortage', 'sense', 'anything', 'hour', 'hotel', 'provide', 'first']","['bad', 'airline']",Wednesday,7,2024
1,134,2,-0.1113749999999999,-1.0,0.4342222222222223,1.0,"['cancellation', 'notification', 'hour', 'international', 'travel', 'car', 'driver', 'travel', 'hour', 'pick', 'location', 'apologize', 'rebook', 'day', 'follow', 'day', 'also', 'cancel', 'family', 'stress', 'due', 'sensitive', 'plan', 'destination', 'rework', 'plan', 'fleet', 'shortage', 'also', 'meal', 'pasta', 'mention', 'run', 'chicken', 'although', 'front', 'row', 'overall', 'meal', 'compare', 'also', 'warm', 'inside', 'although', 'notify', 'change']","['terrible', 'airline']",Wednesday,7,2024
1,102,3,0.1736111111111111,-1.0,0.4435185185185185,1.0,"['seat', 'legroom', 'together', 'wife', 'last', 'minute', 'stranger', 'change', 'seat', 'additional', 'upgrade', 'economy', 'plus', 'option', 'day', 'leave', 'can', 'plan', 've', 'displeasure', 'fly', 'twice', 'year', 'pull', 'times', 'specific', 'seat', 's', 'chance', 'will', 'watch']","['terrible', 'customer', 'service']",Tuesday,7,2024
1,123,5,-0.21,0.0,0.6933333333333334,0.0,"['july', 'family', 'travel', 'vacation', 'arrive', 'sell', 'seat', 'bump', 'mind', 'purchase', 'ticket', 'month', 'advance', 'car', 'pick', 'email', 'reschedule', 'agent', 'counter', 'care', 'show', 'empathy', 'fault', 'overbooke', 'manager', 'rude', 'inconvenient', 'disappointing', 'spend', 'money', 'travel', 'receive', 'customer', 'fly', 'spirit']","['like', 'fly', 'spirit', 'airline']",Monday,7,2024
1,120,7,-0.14375,-0.4,0.278125,0.4,"['bag', 'break', 'cdg', 'thankfully', 'anything', 'value', 'steal', 'principle', 'invasion', 'privacy', 'padlock', 'damage', 'zip', 'bag', 'force', 'open', 'zip', 'across', 'cause', 'permanent', 'damage', 'zipping', 'mechanism', 'bag', 'care', 'cdg', 'meet', 'generic', 'customer', 'response', 'customer', 'experience', 'future', 'please', 'increase', 'bag']","['bag', 'broken', 'air', 'france', 'layover']",Thursday,7,2024
1,104,5,0.0714285714285714,-1.0,0.3809523809523809,1.0,"['third', 'first', 'delay', 'second', 'miss', 'first', 'delay', 'miss', 'downgrade', 'cause', 'carry', 'overweight', 'consider', 'overweight', 'have', 'downgrade', 'refund', 'contact', 'hour', 'avail', 'top', 'submit', 'refund', 'claim', 'response', 'proceed', 'chargeback', 'via', 'bank', 'refund', 'timely', 'manner']","['bad', 'airline', 'I', 've', 'ever', 'take']",Wednesday,7,2024
1,48,2,-0.225,-1.0,0.4916666666666667,1.0,"['customer', 'delay', 'due', 'hrs', 'next', 'tokyo', 'hrs', 'travel', 'total', 'form', 'compensation', 'contact', 'claim', 'team', 'constantly', 'ignore']","['bad', 'airline']",Wednesday,7,2024
1,110,1,-0.3691666666666667,0.0,0.4633333333333334,0.0,"['claim', 'close', 'explanation', 'inflight', 'inconvenience', 'customer', 'ignore', 'customer', 'complaint', 'claim', 'close', 'explanation', 'inflight', 'inconvenience', 'premium', 'economy', 'ticket', 'seat', 'provide', 'reclining', 'euro', 'ticket', 'fail', 'provide', 'seat', 'food', 'follow', 'customer', 'team', 'seems', 'ignore', 'customer', 'team', 'franceklm', 'defective', 'craft', 'customer', 'team', 'rude', 'cdg', 'interested', 'listen', 'complaint']",['cheat'],Tuesday,7,2024
1,61,1,0.0271428571428571,-0.6999999999999998,0.3498299319727891,0.6666666666666666,"['experience', 'cancel', 'ground', 'helpful', 'provide', 'information', 'avoid', 'rebooke', 'simply', 'next', 'day', 'stay', 'whole', 'night']",['bad'],Tuesday,7,2024
4,154,5,0.328030303030303,0.0,0.5795454545454546,0.3,"['brand', 'airbus', 'configuration', 'extra', 'window', 'seat', 'leg', 'room', 'comfy', 'seat', 'power', 'iphone', 'mistake', 'plug', 'seat', 'companion', 'remove', 'announcement', 'sign', 'warn', 'permit', 'anyway', 'cruise', 'plug', 'power', 'manage', 'serve', 'grain', 'bread', 'sandwich', 'emmental', 'coke', 'zero', 'serviette', 'cup', 'coke', 'cold', 'land', 'cabin', 'walk', 'pass', 'neighbour', 'pull', 'cable', 'word', 'straight', 'away', 'fear', 'dragon', 'stewardess', 'overall', 'though', 'experience', 'generally']","['short', 'flight', 'gooed', 'experience', 'though']",Monday,7,2024
1,106,5,0.0055555555555555,-0.4,0.5037037037037037,0.9,"['absolute', 'customer', 'fly', 'experience', 'life', 'lose', 'friend', 'bag', 'refuse', 'bag', 'lunch', 'break', 'meaning', 'arrive', 'pm', 'can', 'luggage', 'waste', 'whole', 'first', 'day', 'trip', 'filing', 'claim', 'top', 'man', 'desk', 'eat', 'cookie', 'speaking', 'inform', 'release', 'luggage', 'break', 'complete', 'customer']","['fly', 'air', 'france']",Saturday,7,2024
1,90,2,0.0052083333333333,0.3333333333333333,0.3597222222222222,1.0,"['first', 'automatically', 'second', 'cancel', 'booking', 'status', 'online', 'app', 'neither', 'email', 'notify', 'cancellation', 'moreover', 'week', 'able', 'purchase', 'bag', 'day', 'desk', 'cancel', 'extra', 'money', 'extra', 'luggage', 'cancel', 'ticket', 'experience', 'ever']","['tremendous', 'ripoff']",Friday,7,2024
1,132,2,-0.0189393939393939,0.0,0.5386363636363637,0.0,"['vacation', 'killer', 'italy', 'lose', 'luggage', 'originally', 'luggage', 'delete', 'rome', 'night', 'though', 'luggage', 'arrive', 'night', 'bring', 'apartment', 'luggage', 'beg', 'everyday', 'everyday', 'deliver', 'young', 'child', 'nightmare', 'shock', 'sadden', 'company', 'size', 'business', 'total', 'vacation', 'killer', 'suppose', 'ce', 'lifetime', 'trip', 'fly']","['vacation', 'killer']",Friday,7,2024
1,106,2,-0.0979166666666666,-0.2,0.3388888888888888,0.05,"['luggage', 'miss', 'day', 'promise', 'hear', 'luggage', 'within', 'hrs', 'have', 'receive', 'update', 'show', 'trace', 'trace', 'clearly', 'happen', 'customer', 'luggage', 'camera', 'video', 'show', 's', 'happen', 'customer', 'luggage', 'I', 'm', 'file', 'lawsuit', 'lawyer', 'cause', 'agree', 'pathetic', 'unacceptable', 'behavior', 'towards', 'customer', 'care', 'path', 'theft', 'uncouth']","['miss', 'luggage']",Thursday,7,2024
1,31,2,0.8,0.0,0.9,0.0,"['food', 'food', 'poisoning', 'hour', 'consume', 'ended', 'hospital', 'vomiting', 'diarrhea', 'fly', 'value', 'health']","['food', 'poisoning']",Wednesday,7,2024
1,120,4,-0.0830357142857143,-0.25,0.4607142857142858,0.5,"['treat', 'customer', 'poorly', 'assistance', 'wheelchair', 'humiliated', 'treat', 'child', 'deplane', 'cancel', 'unlike', 'deplane', 'chair', 'await', 'right', 'outside', 'door', 'patience', 'question', 'desk', 'keep', 'impossible', 'navigate', 'assistance', 'wheelchair', 'sometimes', 'show', 'refuse', 'acknowledge', 'issue', 'anxiety', 'mistake', 'capacity', 'empathy', 'rude', 'dismissive', 'first', 'last', 'trip']","['air', 'france']",Wednesday,7,2024
3,180,7,0.1100925925925926,0.0,0.4199382716049383,0.0,"['highlight', 'seat', 'major', 'negative', 'issue', 'carryon', 'baggage', 'ill', 'address', 'moment', 'first', 'seating', 'standard', 'seat', 'I', 've', 'experience', 'steep', 'reclining', 'comfort', 'leg', 'room', 'average', 'include', 'meal', 'main', 'meal', 'turkey', 'dish', 'french', 'company', 'nd', 'meal', 'mostly', 'different', 'package', 'bread', 'yogurt', 'serve', 'beer', 'wine', 'rum', 'coke', 'option', 'delta', 'miss', 'due', 'traffic', 'surprise', 'strict', 'kg', 'lb', 'total', 'carryon', 'weight', 'limit', 'per', 'delta', 'suitcase', 'computer', 'bag', 'total', 'slightly', 'lbs', 'suitcase', 'additional', 'cost', 'wife', 'cost', 'extra', 'delta', 'cover']","['comfy', 'seat', 'skimpy', 'carryon', 'weight', 'limit']",Tuesday,7,2024
1,53,11,-0.5,0.0,0.5,0.0,"['carryon', 'promise', 'disappear', 'finally', 'home', 'send', 'ever', 'recommend', 'anyone', 'food', 'may', 'rob', 'end']","['do', 'not', 'give', 'carryon', 'see']",Monday,7,2024
1,155,7,-0.5174131944444444,-1.0,0.7895833333333333,1.0,"['avoid', 'customer', 'attitude', 'rude', 'travel', 'abu', 'dhabi', 'arrive', 'cdg', 'ticket', 'cancel', 'due', 'train', 'arrive', 'car', 'however', 'chantage', 'wan', 'na', 'fly', 'choice', 'help', 'understand', 'euro', 'receipt', 'payment', 'catch', 'travel', 'compliment', 'unprofessional', 'careless', 'end', 'almost', 'euro', 'shame']","['bad', 'customer', 'service', 'respect']",Saturday,6,2024
5,72,3,0.4333333333333334,0.0,0.6857142857142857,0.0,"['husband', 'plan', 'holiday', 'mauritius', 'board', 'slightly', 'efficient', 'amenity', 'middle', 'seat', 'together', 'attentive', 'effective', 'food', 'delicious', 'settle', 'overnight', 'breakfast', 'also', 'luggage', 'offload', 'collect', 'quickly', 'teh', 'hotel']","['relax', 'flight']",Saturday,6,2024
1,25,2,-0.4,-1.0,0.9,1.0,"['break', 'luggage', 'wheel', 'repairable', 'lose', 'luggage', 'week', 'fly']","['bad', 'airline']",Monday,5,2024
1,113,14,0.045,0.5,0.2416666666666667,0.5,"['delay', 'milan', 'miss', 'hong', 'kong', 'arrive', 'hrs', 'hotel', 'arrangement', 'hr', 'shuttle', 'hotel', 'first', 'experience', 'company', 'next', 'hour', 'apart', 'compensate', 'hotel', 'room', 'near', 'noon', 'pm', 'extra', 'expenditure', 'conpensate', 'except', 'meal', 'experience', 'company']","['well', 'wait', 'hrs', 'airport', 'flight', 'air', 'france', 'get', 'delay']",Monday,5,2024
5,70,2,0.0888888888888888,0.0,0.5666666666666667,0.0,"['miss', 'barcelona', 'vuele', 'female', 'member', 'helpful', 'onward', 'journey', 'thank', 'enough', 'I', 'm', 'sorry', 'name', 'young', 'ladie', 'desk', 's', 'credit', 'company', 'person', 'keep']","['helpful', 'staff']",Monday,5,2024
1,82,4,0.1536458333333333,0.0,0.775,0.0,"['pathetic', 'experience', 'sense', 'responsibility', 'shitiest', 'management', 'search', 'lose', 'day', 'family', 'tremendous', 'pain', 'jerk', 'center', 'weekend', 'compaint', 'travel', 'love', 'peace', 'money', 'blr', 'dfw', 'delay', 'hour', 'miss', 'lose', 'baggage']","['shitiest', 'airline', 'management']",Sunday,5,2024
1,36,5,0.1,0.0,0.45,0.0,"['trash', 'wife', 'provide', 'absolute', 'thief', 'multiple', 'customer', 'centre', 'phone', 'people', 'literally']","['steal', 'money']",Sunday,5,2024
5,214,13,0.3413333333333334,0.9,0.4201428571428572,0.75,"['pro', 'international', 'clean', 'food', 'entertainment', 'helpful', 'caring', 'line', 'telephone', 'respectable', 'price', 'multileg', 'journey', 'tlvcdgiadcdgtlv', 'cons', 'cdg', 'signage', 'visited', 'visit', 'musee', 'dorsay', 'th', 'commemoration', 'impressionist', 'art', 'exhibition', 'continue', 'washington', 'dc', 'price', 'nonstop', 'segment', 'telephone', 'incredibly', 'useful', 'helpful', 'also', 'leave', 'arrive', 'middle', 'section', 'aisle', 'seat', 'secure', 'except', 'person', 'next', 'coughed', 'sputum', 'entire', 'wear', 'mask', 'decide', 'elderly', 'somewhat', 'unkempt', 'man', 'chronic', 'bronchitis', 'infectious', 'sick', 'worth', 'cost', 'certainly', 'visit', 'preferred', 'enjoy', 'advice', 'consider', 'join', 'fly', 'blue', 'credit', 'klm', 'activity', 'maybe', 'also', 'ita']","['pros', 'con', 'advice', 'experience', 'great', 'airline', 'great', 'staff']",Saturday,5,2024
1,26,4,-0.3333333333333333,0.0,0.3433333333333333,0.0,"['miss', 'luggage', 'bag', 'day', 'rd', 'bag', 'customer', 'care', 'board']","['check', 'luggage']",Saturday,5,2024
1,28,1,-0.5029166666666666,0.0,0.6811111111111111,0.0,"['worth', 'price', 'disturb', 'drunk', 'ignore', 'food', 'catering', 'dubai', 'toxic', 'rough', 'landing']",['ripoff'],Friday,5,2024
3,278,2,-0.0980855855855855,-0.78,0.4572072072072071,0.91,"['fly', 'business', 'class', 'cdg', 'lax', 'disappointing', 'experience', 'announcement', 'english', 'barely', 'comprehensible', 'captain', 'can', 'speak', 'slowly', 'english', 'heavy', 'accent', 'seat', 'quite', 'comfortable', 'fully', 'recline', 'seat', 'cushion', 'feel', 'economy', 'seat', 'average', 'kudo', 'smile', 'professionalism', 'beverage', 'food', 'substandard', 'forward', 'pommard', 'champagne', 'room', 'temperature', 'predeparture', 'white', 'wine', 'desole', 'monsieur', 'real', 'bummer', 'can', 'prechill', 'item', 'iconically', 'french', 'lunch', 'start', 'appetizer', 'tiny', 'maybe', 'square', 'plate', 'cream', 'cheese', 'hazelnut', 'pine', 'nut', 'crumble', 'disgusting', 'preferred', 'nuts', 'shrimp', 'starter', 'bland', 'select', 'crab', 'shrimp', 'raviole', 'breton', 'curry', 'sauce', 'raviole', 'ravioli', 'odd', 'vs', 'little', 'square', 'I', 'm', 'heavy', 'seafood', 'taste', 'save', 'dish', 'wonderful', 'curry', 'sauce', 'prior', 'chicken', 'fillet', 'tomato', 'sauce', 'dish', 'fairly', 'dry', 'bread', 'roll', 'dry', 'obviously', 'past', 'prime', 'disappointing', 'dessert', 'madeleine', 'sponge', 'cake', 'dry', 'spongy', 'mess', 'overall', 'disappoint', 'onboard', 'seat', 'experience', 'food', 'champagne', 'white', 'wine', 'serve', 'room', 'temperature']",['disappointing'],Friday,5,2024
5,209,7,0.0353174603174603,0.875,0.5138888888888888,0.6000000000000001,"['copenhagenparis', 'th', 'may', 'online', 'avail', 'luggage', 'anyway', 'refuse', 'transfer', 'luggage', 'next', 'leg', 'journey', 'extremely', 'inconvenient', 'cost', 'least', 'hour', 'extra', 'struggle', 'previously', 'cph', 'often', 'luggage', 'final', 'destination', 'however', 'obviously', 'unpredictable', 'depending', 'sit', 'counter', 'station', 'manager', 'checking', 'however', 'eventually', 'decline', 'fail', 'identify', 'agreement', 'concern', 'next', 'rwandair', 'smooth', 'full', 'luggage', 'arrive', 'onboard', 'emergency', 'seat', 'track', 'access', 'apartment', 'lounge', 'copenhagen', 'due', 'fb', 'status', 'lounge', 'worldclass', 'nowadays', 'likely', 'cph', 'concern', 'food', 'drink', 'onboard', 'free', 'wifi', 'ife', 'fas', 'provide', 'round', 'cold', 'sandwich', 'drink', 'wine', 'acceptable', 'respected', 'fas', 'fly', 'blue', 'gold', 'card', 'holder', 'cater', 'rate', 'accept', 'luggage', 'beyond']","['air', 'france', 'good', 'quite', 'stable']",Friday,5,2024
1,35,3,-0.4542328042328043,-1.0,0.6534391534391535,1.0,"['single', 'world', 'rude', 'crap', 'food', 'cramp', 'condition', 'dirty', 'flat', 'seat', 'lose', 'luggage', 'wrong', 'wrong', 'avoid', 'cost']","['awful', 'air', 'france']",Thursday,5,2024
2,155,5,0.1399999999999999,-0.6999999999999998,0.6577777777777778,0.6666666666666666,"['food', 'hour', 'delay', 'connect', 'min', 'delay', 'also', 'connect', 'close', 'min', 'walk', 'drive', 'train', 'skip', 'line', 'running', 'min', 'mean', 'walk', 'whole', 'switch', 'h', 'information', 'helpless', 'comment', 'sure', 'recommend', 'disrespect', 'behavior']","['bad', 'communication', 'connection', 'help']",Thursday,5,2024
1,81,5,0.0416666666666666,0.0,0.5083333333333333,0.0,"['total', 'waste', 'money', 'company', 'especially', 'euro', 'avoid', 'separate', 'ticket', 'company', 'carry', 'budget', 'sister', 'company', 'crappy', 'depart', 'due', 'technical', 'miss', 'connect', 'whatsoever', 'arrive', 'hour', 'meeting', 'total', 'travel', 'hour', 'compensation', 'drive', 'car']","['premium', 'price', 'budget', 'service']",Wednesday,5,2024
1,162,11,0.0229166666666666,0.0,0.1659722222222222,0.0625,"['wife', 'business', 'class', 'ticket', 'auckland', 'lax', 'reserve', 'seat', 'month', 'ahead', 'sit', 'next', 'move', 'row', 'disabled', 'person', 'sit', 'next', 'companion', 'change', 'seat', 'earth', 'separate', 'people', 'ticket', 'record', 'locator', 'last', 'name', 'sit', 'next', 'move', 'stranger', 'next', 'send', 'complaint', 'via', 'website', 'rule', 'allow', 'owe', 'compensation', 'compensation', 'earth', 'assign', 'zero', 'value', 'issue', 'thank']","['separate', 'people', 'family', 'sit', 'next', 'one', 'another']",Monday,5,2024
1,174,8,-0.1678571428571428,0.0,0.5517857142857142,0.0,"['recently', 'trip', 'marseille', 'singapore', 'finally', 'sydney', 'unfortunately', 'suitcase', 'appear', 'misplace', 'singapore', 'due', 'agent', 'error', 'arrive', 'sydney', 'suitcase', 'declare', 'lose', 'past', 'day', 'enormous', 'effort', 'contact', 'qanta', 'pass', 'blame', 'proactive', 'action', 'suitcase', 'compensation', 'receive', 'far', 'basic', 'necessity', 'kit', 'contain', 'tshirt', 'toothbrush', 'razor', 'feel', 'abandon', 'advice', 'followup', 'progress', 'claim', 'week', 'treat', 'customer', 'unacceptable', 'wedding', 'australia', 'clothe', 'contain', 'suitcase', 'extremely', 'frustrated', 'lack', 'professionalism', 'display', 'company', 'forward', 'prompt', 'proactive', 'response', 'regard', 'unpleasant']","['bagage', 'perdu', 'lor', 'de', 'mon', 'vol', 'avec', 'escale']",Sunday,5,2024
1,601,3,0.0737340941886396,-1.0,0.4540108881017972,1.0,"['pilot', 'understand', 'frustration', 'bring', 'large', 'quantity', 'baggage', 'also', 'understand', 'prefer', 'bag', 'additional', 'weightpiece', 'parent', 'standby', 'india', 'advance', 'return', 'withalong', 'baggage', 'restriction', 'base', 'load', 'shortly', 'return', 'issue', 'circumstance', 'total', 'canadian', 'leg', 'believe', 'unreasonable', 'amount', 'appear', 'decide', 'whatever', 'maximize', 'profit', 'little', 'regard', 'customer', 'positive', 'experience', 'guest', 'especially', 'travel', 'interline', 'experience', 'parent', 'view', 'trip', 'start', 'delhi', 'india', 'fly', 'vancouver', 'th', 'feb', 'although', 'indian', 'friendly', 'extra', 'suitcase', 'wife', 'delhi', 'vancouver', 'cad', 'cabin', 'briefcase', 'personal', 'item', 'allow', 'issue', 'interestingly', 'itinerary', 'mention', 'online', 'checkin', 'pass', 'indicate', 'confirm', 'office', 'delhi', 'confirm', 'mean', 'connect', 'vancouver', 'option', 'parisvancouver', 'depart', 'reach', 'son', 'vancouver', 'via', 'los', 'angeles', 'westjet', 'los', 'angeles', 'vancouver', 'customer', 'ever', 'really', 'ready', 'talk', 'speak', 'french', 'booking', 'luggage', 'los', 'angeles', 'nd', 'suitcase', 'show', 'paper', 'extra', 'suitcase', 'delhi', 'line', 'direct', 'weigh', 'cabin', 'personal', 'bag', 'together', 'weight', 'kg', 'cabin', 'explain', 'interline', 'standby', 'traveler', 'connect', 'issue', 'person', 'ready', 'listen', 'talk', 'english', 'keep', 'push', 'cabin', 'bag', 'cabin', 'briefcase', 'excessive', 'amount', 'euro', 'cabin', 'briefcase', 'talk', 'raise', 'concern', 'ready', 'talk', 'listen', 'english', 'speak', 'industry', 'believe', 'justify', 'amount', 'forward', 'response', 'chance', 'show', 'value', 'fairness', 'importantly', 'customer', 'filing', 'complaint', 'website', 'us', 'jump', 'hoop', 'utilize', 'delay', 'tactic', 'refusal', 'allow', 'communication', 'supervisor', 'claim', 'pende', 'real', 'response']","['bad', 'airline', 'ever']",Saturday,5,2024
